name,category,full_address,latitude,longitude,city,state,zip_code,phone_number,website,google_maps_url,mailing_address,contact_person,email
The Mount Vernon Grand Hotel,hotel,"12 Public Square, Mt Vernon, OH 43050, USA",40.3930815,-82.48515809999999,Mount Vernon,OH,43050,(844) 700-1717,http://mountvernongrand.com/,https://maps.google.com/?cid=15578465775673919688,,,
Lodging On the Square,hotel,"4877 W Main St, Berlin, OH 44610, USA",40.5619804,-81.79764569999999,Berlin,OH,44610,(330) 893-6600,http://www.berlinheritageinn.com/,https://maps.google.com/?cid=10589170850597584308,,,
Surrey inn (New Look),hotel,"1065 Claremont Ave, Ashland, OH 44805, USA",40.8586651,-82.3273284,Ashland,OH,44805,,https://www.surreyinnashlandoh.com/,https://maps.google.com/?cid=11401567354558936140,,,
Barnes Preserve,tourist_attraction,"3396 Sylvan Rd, Wooster, OH 44691, USA",40.7780911,-81.8972332,Wooster,OH,44691,,https://www.waynecountyparkdistrict.org/barnes-preserve/,https://maps.google.com/?cid=7113610527275908165,,,
Christmas Run Park,tourist_attraction,"Park Ave, Wooster, OH 44691, USA",40.8066111,-81.94523629999999,Wooster,OH,44691,(330) 263-5207,http://www.woosteroh.com/,https://maps.google.com/?cid=8275576019920518224,,,
Freedlander Park,tourist_attraction,"400 Hillside Dr, Wooster, OH 44691, USA",40.83841230000001,-81.9356274,Wooster,OH,44691,(330) 263-5200,http://www.woosteroh.com/living-here/parks/freedlander-park,https://maps.google.com/?cid=17093233375448751621,,,
Schellin Park,tourist_attraction,"427 Maple St, Wooster, OH 44691, USA",40.7945824,-81.9339215,Wooster,OH,44691,(330) 263-5275,http://www.woosteroh.com/living-here/parks/schellin-park,https://maps.google.com/?cid=627297683719324580,,,
Kidz Towne,tourist_attraction,"2918 Cleveland Rd, Wooster, OH 44691, USA",40.8352827,-81.9298984,Wooster,OH,44691,(330) 988-9035,https://www.kidztowne.com/,https://maps.google.com/?cid=1215326356037306712,,,
Secrest Arboretum,tourist_attraction,"2122 Williams Rd, Wooster, OH 44691, USA",40.7829842,-81.9172033,Wooster,OH,44691,(330) 263-3761,https://secrest.osu.edu/home,https://maps.google.com/?cid=6298059560822788673,,,
Funk Bottoms Wildlife Area,tourist_attraction,"10666 Blachleyville Rd, Wooster, OH 44691, USA",40.7567835,-82.1090013,Wooster,OH,44691,(330) 644-2293,https://ohiodnr.gov/go-and-do/plan-a-visit/find-a-property/funk-bottoms-wildlife-area,https://maps.google.com/?cid=6050746981784789924,,,
College of Wooster Art Museum,tourist_attraction,"1220 Beall Ave, Wooster, OH 44691, USA",40.811905,-81.93628199999999,Wooster,OH,44691,(330) 263-2495,https://wooster.edu/museum/,https://maps.google.com/?cid=8301513787577877456,,,
Wayne County Historical Society of Ohio,tourist_attraction,"546 E Bowman St, Wooster, OH 44691, USA",40.8055572,-81.9321975,Wooster,OH,44691,(330) 264-8856,http://waynehistoricalohio.org/,https://maps.google.com/?cid=15853200362775083204,,,
Wayne County Convention & Visitors Bureau,tourist_attraction,"428 W Liberty St, Wooster, OH 44691, USA",40.7971184,-81.94670479999999,Wooster,OH,44691,(330) 264-1800,http://www.wccvb.com/,https://maps.google.com/?cid=9881926615550510572,,,
Johnson Woods State Nature Preserve,tourist_attraction,"13240 Fox Lake Rd, Marshallville, OH 44645, USA",40.8892529,-81.7443979,Marshallville,OH,44645,,https://ohiodnr.gov/wps/portal/gov/odnr/go-and-do/plan-a-visit/find-a-property/johnson-woods-state-nature-preserve,https://maps.google.com/?cid=18291864613309468530,,,
Wayne County Park District,tourist_attraction,"3396 Sylvan Rd, Wooster, OH 44691, USA",40.7781131,-81.89715489999999,Wooster,OH,44691,(330) 465-7882,https://www.waynecountyparkdistrict.org/contact,https://maps.google.com/?cid=4787322645295848516,,,
Brown's Lake Bog Preserve,tourist_attraction,"Brown Rd, Shreve, OH 44676, USA",40.68297279999999,-82.0675693,Shreve,OH,44676,,https://www.nature.org/en-us/get-involved/how-to-help/places-we-protect/browns-lake-bog-preserve/?en_txn1=bl.ch_oh.eg.x.g,https://maps.google.com/?cid=16541765615385053136,,,
JAFB Wooster Brewery,tourist_attraction,"120 Beall Ave, Wooster, OH 44691, USA",40.79949999999999,-81.9347973,Wooster,OH,44691,(330) 601-1827,https://www.jafbbeer.com/,https://maps.google.com/?cid=15202915378688447997,,,
The Wilderness Center,tourist_attraction,"9877 Alabama Ave SW, Wilmot, OH 44689, USA",40.67205299999999,-81.64200199999999,Wilmot,OH,44689,(330) 359-5235,https://www.wildernesscenter.org/,https://maps.google.com/?cid=8531908655828323035,,,
Ramseyer Farms,tourist_attraction,"4000 Ramseyer Ln, Wooster, OH 44691, USA",40.84404409999999,-81.89049039999999,Wooster,OH,44691,(330) 264-0264,http://www.ramseyerfarms.com/,https://maps.google.com/?cid=7238219407041144296,,,
Milltown Mall Shopping Center,shopping_mall,"3937 Burbank Rd, Wooster, OH 44691, USA",40.84797149999999,-81.9432125,Wooster,OH,44691,,,https://maps.google.com/?cid=803161375469323455,,,
Liberty Street Commons,shopping_mall,"Liberty Street Commons, 146 E Liberty St, Wooster, OH 44691, USA",40.7985692,-81.93874149999999,Wooster,OH,44691,(330) 725-6767,https://www.roseplaces.com/properties/wooster-downtown-arcade-storefronts-and-offices-liberty-street-marketplace,https://maps.google.com/?cid=362775558606744395,,,
Portage Square Shopping Center,shopping_mall,"Wooster, OH 44691, USA",40.8273895,-81.9128964,Wooster,OH,44691,,,https://maps.google.com/?cid=3862297190699714689,,,
Wayne Towne Plaza,shopping_mall,"3883 Burbank Rd, Wooster, OH 44691, USA",40.8480727,-81.9433699,Wooster,OH,44691,(330) 345-7493,,https://maps.google.com/?cid=928776306154139330,,,
Nichols Shopping Center,shopping_mall,"Nichols Shopping Center, 3541 Lincoln Way E, Wooster, OH 44691, USA",40.7948538,-81.8972019,Wooster,OH,44691,,,https://maps.google.com/?cid=8969515664068925663,,,
Wooster Crossing,shopping_mall,"3786 Burbank Rd, Wooster, OH 44691, USA",40.8443014,-81.94619,Wooster,OH,44691,,http://www.chaseprop.com/properties/wooster-crossing/,https://maps.google.com/?cid=11776455914816688173,,,
Wadsworth Crossings,shopping_mall,"1183 Williams Reserve Blvd, Wadsworth, OH 44281, USA",41.0405422,-81.6928259,Wadsworth,OH,44281,,,https://maps.google.com/?cid=10757827305347362010,,,
Rittman Shopping Center,shopping_mall,"226 N Main St, Rittman, OH 44270, USA",40.9792989,-81.7801362,Rittman,OH,44270,,,https://maps.google.com/?cid=17620826206236372719,,,
Summit Mall,shopping_mall,"3265 W Market St, Fairlawn, OH 44333, USA",41.133943,-81.6170132,Fairlawn,OH,44333,(330) 867-1555,https://www.simon.com/mall/summit-mall,https://maps.google.com/?cid=11716651014149023104,,,
Aurora Farms Premium Outlets,shopping_mall,"549 S Chillicothe Rd, Aurora, OH 44202, USA",41.301725,-81.3431109,Aurora,OH,44202,(330) 562-2000,https://www.premiumoutlets.com/outlet/aurora-farms,https://maps.google.com/?cid=8854661629347666925,,,
Magic City Plaza,shopping_mall,"141 Wooster Road North, Barberton, OH 44203, USA",41.01548200000001,-81.6044561,Barberton,OH,44203,(330) 253-6958,http://www.kmart.com/,https://maps.google.com/?cid=7819751996714078561,,,
Everything Surplus,shopping_mall,"1981 Portage Rd, Wooster, OH 44691, USA",40.8274751,-81.91087309999999,Wooster,OH,44691,(330) 264-8776,,https://maps.google.com/?cid=6322415163128073432,,,
SiMiMart,shopping_mall,"2022 Great Trails Dr, Wooster, OH 44691, USA",40.7927873,-81.90843939999999,Wooster,OH,44691,(216) 282-0914,https://simimart.com/,https://maps.google.com/?cid=9622437773407110321,,,
College of Wooster Art Museum,museum,"1220 Beall Ave, Wooster, OH 44691, USA",40.811905,-81.93628199999999,Wooster,OH,44691,(330) 263-2495,https://wooster.edu/museum/,https://maps.google.com/?cid=8301513787577877456,,,
Primrose Mansion,museum,"Orrville, OH 44667, USA",40.8517913,-81.7930706,Orrville,OH,44667,(330) 690-7949,,https://maps.google.com/?cid=17164741950044376424,,,
Buckeye Agriculture Museum & Education Center,museum,"Wooster, OH 44691, USA",40.7994995,-81.9515914,Wooster,OH,44691,(330) 317-9277,http://buckeyeagriculturalmuseum.com/,https://maps.google.com/?cid=4379956148669426910,,,
Wayne County Historical Society of Ohio,museum,"546 E Bowman St, Wooster, OH 44691, USA",40.8055572,-81.9321975,Wooster,OH,44691,(330) 264-8856,http://waynehistoricalohio.org/,https://maps.google.com/?cid=15853200362775083204,,,
Victorian House Museum,museum,"484 Wooster Rd, Millersburg, OH 44654, USA",40.5593459,-81.91870999999999,Millersburg,OH,44654,(330) 674-0022,https://www.holmeshistory.com/,https://maps.google.com/?cid=12928716627082886641,,,
Long Military Museum,museum,"334 E South St, Wooster, OH 44691, USA",40.7981235,-81.9354512,Wooster,OH,44691,(330) 201-4333,,https://maps.google.com/?cid=14495674535589833479,,,
Sonnenberg Village,museum,"13497 Hackett Rd, Apple Creek, OH 44606, USA",40.75527119999999,-81.74019299999999,Apple Creek,OH,44606,(330) 857-9111,https://www.kidronhistoricalsociety.org/sonnenberg-village,https://maps.google.com/?cid=7053998943996110514,,,
Ebert Art Center,museum,"1220 Beall Ave, Wooster, OH 44691, USA",40.8118528,-81.9362098,Wooster,OH,44691,,,https://maps.google.com/?cid=17015525000797418866,,,
The Cleo Redd Fisher Museum,museum,"203 E Main St, Loudonville, OH 44842, USA",40.63584009999999,-82.2316338,Loudonville,OH,44842,(419) 994-4050,http://www.crfmuseum.com/,https://maps.google.com/?cid=15519277401202430507,,,
Northern Ohio Railway Museum,museum,"5515 Buffham Rd, Seville, OH 44273, USA",41.04538139999999,-81.8882812,Seville,OH,44273,(330) 769-5501,http://www.trainweb.org/norm/,https://maps.google.com/?cid=11714197808138370574,,,
Orrville Railroad Heritage Society,museum,"145 Depot St, Orrville, OH 44667, USA",40.8398078,-81.76763249999999,Orrville,OH,44667,(330) 683-2426,https://orrvillerailroad.com/,https://maps.google.com/?cid=12209580156888316601,,,
Rittman Historical Society,museum,"Rittman, OH 44270, USA",40.98273400000001,-81.77402599999999,Rittman,OH,44270,(330) 903-0332,,https://maps.google.com/?cid=6688000410759536937,,,
Moreland Community Historical Society,museum,"7135 Millersburg Rd, Wooster, OH 44691, USA",40.7123505,-81.9453518,Wooster,OH,44691,,https://morelandhistoricalsociety.org/,https://maps.google.com/?cid=13931029573213306515,,,
Holmes County Open Air Art Museum,museum,"6920 Co Rd 203, Millersburg, OH 44654, USA",40.5740117,-81.8734296,Millersburg,OH,44654,(330) 674-0011,https://www.innathoneyrun.com/open-air-art-museum/,https://maps.google.com/?cid=62570609692346005,,,
ORHS Rail Yard,museum,"2174 S Crown Hill Rd, Orrville, OH 44667, USA",40.8280469,-81.78474399999999,Orrville,OH,44667,(330) 683-2426,https://orrvillerailroad.com/,https://maps.google.com/?cid=6142900904788945410,,,
Clayton Bailey's World of Wonders AKRON,museum,"225 S Main St, Akron, OH 44308, USA",41.0789961,-81.5200614,Akron,OH,44308,(330) 800-0342,https://claytonbailey.org/,https://maps.google.com/?cid=14742209049300835938,,,
The Little Wiz Fire Museum,museum,"326 E Smith Rd, Medina, OH 44256, USA",41.1360111,-81.85943189999999,Medina,OH,44256,(330) 419-0200,http://thelittlewiz.com/,https://maps.google.com/?cid=4774415060722521805,,,
Massillon Museum,museum,"121 Lincoln Way E, Massillon, OH 44646, USA",40.7966667,-81.52138889999999,Massillon,OH,44646,(330) 833-4061,http://www.massillonmuseum.org/,https://maps.google.com/?cid=11556537206725846233,,,
Kidz Towne,museum,"2918 Cleveland Rd, Wooster, OH 44691, USA",40.8352827,-81.9298984,Wooster,OH,44691,(330) 988-9035,https://www.kidztowne.com/,https://maps.google.com/?cid=1215326356037306712,,,
Ernest Warther Museum & Gardens,museum,"331 Karl Ave, Dover, OH 44622, USA",40.5256342,-81.48788809999999,Dover,OH,44622,(330) 505-6003,http://www.thewarthermuseum.com/,https://maps.google.com/?cid=11013947111117563026,,,
Wayne Center for the Arts,museum,"237 S Walnut St, Wooster, OH 44691, USA",40.7957761,-81.9415973,Wooster,OH,44691,(330) 264-2787,https://wayneartscenter.org/,https://maps.google.com/?cid=2980921800126674157,,,
Behalt - Amish Mennonite Heritage Center,museum,"5798 Co Rd 77, Berlin, OH 44610, USA",40.5677656,-81.7804925,Berlin,OH,44610,(330) 893-3192,https://behalt.com/,https://maps.google.com/?cid=8440985313469589876,,,
Hale Farm & Village,museum,"2686 Oak Hill Rd, Akron, OH 44333, USA",41.1927749,-81.5940512,Akron,OH,44333,(330) 666-3711,https://www.wrhs.org/plan-visit/places-to-visit/hale-farm-village,https://maps.google.com/?cid=11705911857166389125,,,
Canal Fulton Heritage Society,museum,"116 Canal St S #1, Canal Fulton, OH 44614, USA",40.8906126,-81.5960966,Canal Fulton,OH,44614,(330) 854-3808,https://cfheritage.org/,https://maps.google.com/?cid=15477836131823270548,,,
Bath Township Museum,museum,"1241 N Cleveland Massillon Rd, Akron, OH 44333, USA",41.16915789999999,-81.6364511,Akron,OH,44333,(330) 666-4007,https://www.bathtownship.org/Community%20Links/Bath%20Township%20Museum%20web%202.htm,https://maps.google.com/?cid=1338008206427280833,,,
Erb's Coleman Museum,museum,"149 Seldenright Rd SW, Sugarcreek, OH 44681, USA",40.4820166,-81.66414940000001,Sugarcreek,OH,44681,(330) 763-1549,https://visitsugarcreek.com/visit-erb-coleman-museum.html,https://maps.google.com/?cid=5589266445728856989,,,
Seville Historical Society,museum,"70 W Main St, Seville, OH 44273, USA",41.01037540000001,-81.8665872,Seville,OH,44273,(330) 322-6825,https://www.facebook.com/sevillehistoricalsociety/,https://maps.google.com/?cid=7973989301038611637,,,
Old Canal Days Heritage House Museum,museum,"103 Tuscarawas St NW, Canal Fulton, OH 44614, USA",40.8889475,-81.5984431,Canal Fulton,OH,44614,(330) 854-3808,http://cfheritage.org/,https://maps.google.com/?cid=11864778627854121256,,,
Smithville Community Historical Society,museum,"381 E Main St, Smithville, OH 44677, USA",40.8650826,-81.85505429999999,Smithville,OH,44677,(330) 669-9308,https://sohchs.org/,https://maps.google.com/?cid=5915416690232012445,,,
Buckeye Imagination Museum,museum,"175 W 3rd St, Mansfield, OH 44903, USA",40.7591549,-82.5219273,Mansfield,OH,44903,(419) 522-2332,https://buckeyeimaginationmuseum.org/,https://maps.google.com/?cid=13921819218402865031,,,
Orrville Scout Cabin,museum,"821 N Elm St, Orrville, OH 44667, USA",40.84775459999999,-81.7732645,Orrville,OH,44667,,,https://maps.google.com/?cid=12335095742683000356,,,
Stan Hywet Hall & Gardens,museum,"714 N Portage Path, Akron, OH 44303, USA",41.1164046,-81.54885809999999,Akron,OH,44303,(330) 836-5533,https://stanhywet.org/,https://maps.google.com/?cid=15233396307443877454,,,
Kidron Community Historical Society,museum,"13153 Emerson Rd, Kidron, OH 44636, USA",40.7410102,-81.74581289999999,Kidron,OH,44636,(330) 857-9111,http://www.kidronhistoricalsociety.org/,https://maps.google.com/?cid=7169396183714575350,,,
Zimmerman Bury Octagon House,museum,"10095 Wadsworth Rd, Marshallville, OH 44645, USA",40.92263639999999,-81.76287669999999,Marshallville,OH,44645,(330) 855-4251,http://www.zimmermanburyoctagonhouse.org/,https://maps.google.com/?cid=5468682250150322376,,,
Brewster Sugar Creek Twp. Historical society & museum,museum,"45 south Wabash Ave S, Brewster, OH 44613, USA",40.7129116,-81.5981535,Brewster,OH,44613,(330) 767-0045,https://www.brewster-sugarcreektwp-hist.org/,https://maps.google.com/?cid=6582950788326236690,,,
German Culture Museum,museum,"4877 Olde Pump St, Walnut Creek, OH 44687, USA",40.540898,-81.72222769999999,Walnut Creek,OH,44687,(330) 763-1390,http://germanculturemuseum.org/,https://maps.google.com/?cid=2800231408399226908,,,
Age of Steam Roundhouse,museum,"213 Smokey Lane Rd SW, Sugarcreek, OH 44681, USA",40.48010659999999,-81.6648506,Sugarcreek,OH,44681,(330) 852-4676,http://www.ageofsteamroundhouse.org/,https://maps.google.com/?cid=14075837373684671742,,,
"Ashland County Historical Society, LLC",museum,"420 Center St, Ashland, OH 44805, USA",40.8656906,-82.3140055,Ashland,OH,44805,(419) 289-3111,http://www.ashlandhistory.org/,https://maps.google.com/?cid=7025093063561746652,,,
Smith Orr Homestead,museum,"365 W Market St, Orrville, OH 44667, USA",40.841624,-81.767893,Orrville,OH,44667,(330) 930-0113,https://www.facebook.com/pages/Smith-Orr-Homestead/113420272024292,https://maps.google.com/?cid=6643748839641517554,,,
Simon Perkins Stone Mansion,museum,"465 S Portage Path, Akron, OH 44320, USA",41.08532749999999,-81.54226899999999,Akron,OH,44320,(330) 535-1120,http://summithistory.org/,https://maps.google.com/?cid=8290846685280140261,,,
Alpine Hills Historical Museum and Information Center,museum,"106 W Main St, Sugarcreek, OH 44681, USA",40.503017,-81.641373,Sugarcreek,OH,44681,(330) 852-4113,https://alpinehillssugarcreek.com/,https://maps.google.com/?cid=18347165011761052796,,,
McDowell-Phillips House Museum,museum,"205 S Prospect St, Medina, OH 44256, USA",41.1380239,-81.87139250000001,Medina,OH,44256,(330) 722-1341,https://www.medinacountyhistoricalsociety.com/,https://maps.google.com/?cid=3610063663781997687,,,
American Legion,museum,"220 E Sunset Dr, Rittman, OH 44270, USA",40.9810141,-81.774558,Rittman,OH,44270,,,https://maps.google.com/?cid=583141788553198491,,,
Creation Education Museum,museum,"2080 S Cleveland Massillon Rd Ste B, Akron, OH 44321, USA",41.0814906,-81.6433637,Akron,OH,44321,(330) 665-3466,https://creationeducationmuseum.org/,https://maps.google.com/?cid=6825366612125596805,,,
County Line Historical Society,museum,"PO Box 614, Shreve, OH 44676, USA",40.683128,-82.02245909999999,Shreve,OH,44676,(330) 567-2501,http://countylinehistorical.com/,https://maps.google.com/?cid=16477843776433285092,,,
Lodi Railroad Museum,museum,"204 N Railroad St, Lodi, OH 44254, USA",41.0306705,-82.0129207,Lodi,OH,44254,(330) 241-3486,http://www.lodirailroadmuseum.org/,https://maps.google.com/?cid=14865416498241543396,,,
Mathews House Museum,museum,"123 High St NW, Navarre, OH 44662, USA",40.7216958,-81.52804950000001,Navarre,OH,44662,(330) 879-5938,,https://maps.google.com/?cid=7424670959573500274,,,
The College of Wooster,museum,"1189 Beall Ave, Wooster, OH 44691, USA",40.811716,-81.93079159999999,Wooster,OH,44691,(330) 263-2000,https://www.wooster.edu/,https://maps.google.com/?cid=10493135857456484292,,,
Medina County Historical Society,museum,"P. O. Box 306, 206 N Elmwood Ave, Medina, OH 44256, USA",41.1408356,-81.8656587,Medina,OH,44256,(330) 722-1341,https://www.medinacountyhistoricalsociety.com/,https://maps.google.com/?cid=8114044516656900219,,,
McKinley Presidential Library & Museum,museum,"800 Mc Kinley Monument Dr NW, Canton, OH 44708, USA",40.8062388,-81.3931279,Canton,OH,44708,(330) 455-7043,https://mckinleymuseum.org/,https://maps.google.com/?cid=2794489794840173901,,,
Akron Fossils & Science Center,museum,"2080 S Cleveland Massillon Rd, Copley, OH 44321, USA",41.0814432,-81.6433972,Copley,OH,44321,(330) 665-3466,http://www.akronfossils.org/,https://maps.google.com/?cid=4350092674675444860,,,
Schrock's Heritage Village,museum,"4363 OH-39, Millersburg, OH 44654, USA",40.5512245,-81.7789478,Millersburg,OH,44654,(330) 893-3051,http://www.schrocksvillage.com/,https://maps.google.com/?cid=11064568453532841338,,,
Millersburg Glass Museum,museum,"414 N Washington St, Millersburg, OH 44654, USA",40.5589805,-81.9184611,Millersburg,OH,44654,(330) 674-0022,https://www.holmeshistory.com/museum#1024421217,https://maps.google.com/?cid=344337901445392979,,,
Akron Children's Museum,museum,"Parking: 51 W. State Street Mailing Address:, 216 S Main St, Akron, OH 44308, USA",41.0797658,-81.5217534,Akron,OH,44308,(330) 396-6103,http://akronkids.org/,https://maps.google.com/?cid=18197940924042391195,,,
North Central Ohio Industrial Museum,museum,"100 Reformatory Rd, Mansfield, OH 44905, USA",40.78436779999999,-82.5020265,Mansfield,OH,44905,(419) 528-8107,http://www.ncoim.org/,https://maps.google.com/?cid=6662250028748596583,,,
Medina Town Hall and Engine House Museum,museum,"50 Public Square, Medina, OH 44256, USA",41.13785379999999,-81.8633047,Medina,OH,44256,(330) 952-0910,https://www.visitmedinacounty.com/venue/medina-town-hall-and-engine-house-museum/,https://maps.google.com/?cid=14923695636135642926,,,
Smithville Community Historical Society,museum,"110 E Main St, Smithville, OH 44677, USA",40.8635929,-81.8596893,Smithville,OH,44677,(330) 669-9308,https://sohchs.org/,https://maps.google.com/?cid=15216550184046042967,,,
Fort Laurens Museum,museum,"11067 Fort Laurens Rd NW, Bolivar, OH 44612, USA",40.63969590000001,-81.45517939999999,Bolivar,OH,44612,(330) 874-2059,https://www.fortlaurensmuseum.org/,https://maps.google.com/?cid=4616370517984822691,,,
David Warther Carvings & Gift Shop,museum,"1775 OH-39, Sugarcreek, OH 44681, USA",40.52011940000001,-81.686759,Sugarcreek,OH,44681,(330) 852-6096,http://www.warther.org/,https://maps.google.com/?cid=17351040032490632837,,,
Orrville Historical Society,museum,"365 W Market St, Orrville, OH 44667, USA",40.8419733,-81.76806359999999,Orrville,OH,44667,,,https://maps.google.com/?cid=8884815798410152849,,,
Cinemark Wooster Movies 10,movie_theater,"4108 Burbank Rd, Wooster, OH 44691, USA",40.8485571,-81.948148,Wooster,OH,44691,(330) 345-2610,https://www.cinemark.com/theatres/oh-wooster/cinemark-wooster-movies-10?utm_medium=organic&utm_source=gmb&utm_campaign=local_listing_theater&utm_content=GMB_listing&y_source=1_MTc0OTMxOTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://maps.google.com/?cid=16020930776804816095,,,
Lyric Theater of Wooster,movie_theater,"116 E South St, Wooster, OH 44691, USA",40.7972143,-81.9392026,Wooster,OH,44691,(330) 804-0365,https://www.lyricwooster.org/,https://maps.google.com/?cid=8641298161748609669,,,
Wayne County Tax Map Office,point_of_interest,"428 W Liberty St, Wooster, OH 44691, USA",40.7970787,-81.9468881,Wooster,OH,44691,(330) 287-5495,https://wayne-county-engineer.com/tax-map/,https://maps.google.com/?cid=6721852533068526857,,,
Community Action Wayne/Medina,point_of_interest,"905 Pittsburgh Ave, Wooster, OH 44691, USA",40.7976228,-81.9273098,Wooster,OH,44691,(330) 264-8677,http://www.cawm.org/,https://maps.google.com/?cid=2732941636340451612,,,
Wayne County Fairgrounds,point_of_interest,"199 Vanover St, Wooster, OH 44691, USA",40.797116,-81.95074,Wooster,OH,44691,(330) 262-8001,https://www.waynecountyfairohio.com/,https://maps.google.com/?cid=2757297874744203352,,,
Wayne County Fair Event Center,point_of_interest,"199 Vanover St, Wooster, OH 44691, USA",40.7959634,-81.9498151,Wooster,OH,44691,(330) 262-8001,https://waynecountyfairohio.com/event-center-facilities/,https://maps.google.com/?cid=12742766421818876298,,,
Wayne County Marriage License,point_of_interest,"107 W Liberty St, Wooster, OH 44691, USA",40.7984884,-81.94028999999999,Wooster,OH,44691,(330) 287-5575,https://www.wayneprobateandjuvenile.org/probate-other-case-types/marriage-licenses,https://maps.google.com/?cid=6474911876519089014,,,
Wayne County Clerk of Courts,point_of_interest,"107 W Liberty St, Wooster, OH 44691, USA",40.79828210000001,-81.94015739999999,Wooster,OH,44691,(330) 287-5590,https://www.wayneclerkofcourts.org/,https://maps.google.com/?cid=5002145398812669985,,,
Wayne County Republican,point_of_interest,"5200 Cleveland Rd Unit B, Wooster, OH 44691, USA",40.8622519,-81.9242701,Wooster,OH,44691,(330) 804-0019,http://www.waynecountyrepublican.com/,https://maps.google.com/?cid=3119875162474776674,,,
Wayne County Public Library - Operations Center,point_of_interest,"304 N Market St, Wooster, OH 44691, USA",40.8007166,-81.94110049999999,Wooster,OH,44691,(330) 262-0916,https://www.wcpl.info/,https://maps.google.com/?cid=5500027982500050430,,,
Wayne County Care Center,point_of_interest,"876 S Geyers Chapel Rd, Wooster, OH 44691, USA",40.785831,-81.8956883,Wooster,OH,44691,(330) 262-1786,https://www.waynecountycarecenter.com/,https://maps.google.com/?cid=15773521280946302467,,,
Wayne County Building Inspect,point_of_interest,"428 W Liberty St # 3, Wooster, OH 44691, USA",40.7972988,-81.9465681,Wooster,OH,44691,(330) 287-5525,http://www.wayneohio.org/,https://maps.google.com/?cid=607573475120332827,,,
Wayne County Title Office - Wooster,point_of_interest,"200 Vanover St, Wooster, OH 44691, USA",40.796798,-81.9480947,Wooster,OH,44691,(330) 287-5471,https://publicsafety.ohio.gov/local-office/wayne-title-office-wooster,https://maps.google.com/?cid=4716026320375872377,,,
Barnes Preserve,point_of_interest,"3396 Sylvan Rd, Wooster, OH 44691, USA",40.7780911,-81.8972332,Wooster,OH,44691,,https://www.waynecountyparkdistrict.org/barnes-preserve/,https://maps.google.com/?cid=7113610527275908165,,,
Wayne County Park District,point_of_interest,"3396 Sylvan Rd, Wooster, OH 44691, USA",40.7781131,-81.89715489999999,Wooster,OH,44691,(330) 465-7882,https://www.waynecountyparkdistrict.org/contact,https://maps.google.com/?cid=4787322645295848516,,,
Wayne Towne Plaza,point_of_interest,"3883 Burbank Rd, Wooster, OH 44691, USA",40.8480727,-81.9433699,Wooster,OH,44691,(330) 345-7493,,https://maps.google.com/?cid=928776306154139330,,,
Wayne County Engineering,point_of_interest,"3151 W Old Lincoln Way, Wooster, OH 44691, USA",40.80297760000001,-81.99989450000001,Wooster,OH,44691,(330) 287-5500,http://www.wayne-county-engineer.com/,https://maps.google.com/?cid=15201981459829855520,,,
Habitat for Humanity in Wayne County ReStore,point_of_interest,"2700 Akron Rd, Wooster, OH 44691, USA",40.8305458,-81.9091863,Wooster,OH,44691,(330) 264-4999,https://www.waynehabitat.com/,https://maps.google.com/?cid=5723198971997085875,,,
YMCA of Wayne County,point_of_interest,"680 Woodland Ave, Wooster, OH 44691, USA",40.806235,-81.94930900000001,Wooster,OH,44691,(330) 264-3131,http://www.ymcawayne.org/,https://maps.google.com/?cid=12266337495707310033,,,
United Way of Wayne and Holmes Counties,point_of_interest,"215 S Walnut St, Wooster, OH 44691, USA",40.79629010000001,-81.94144759999999,Wooster,OH,44691,(330) 263-6363,https://www.uwwh.org/,https://maps.google.com/?cid=4033278587828374552,,,
Wayne County Recorder,point_of_interest,"428 W Liberty St, Wooster, OH 44691, USA",40.7971107,-81.9467047,Wooster,OH,44691,(330) 287-5460,,https://maps.google.com/?cid=10485664649471411710,,,
Meals On Wheels-Stark & Wayne,point_of_interest,"241 S Bever St, Wooster, OH 44691, USA",40.79661040000001,-81.9367292,Wooster,OH,44691,,,https://maps.google.com/?cid=9624560173839206501,,,
NewPointe Community Church - Wooster,point_of_interest,"1741 Oak Hill Rd, Wooster, OH 44691, USA",40.8207197,-81.9527556,Wooster,OH,44691,(330) 234-5131,https://newpointe.org/locations,https://maps.google.com/?cid=14251841926897461490,,,
Oak Hill Park,point_of_interest,"Donald & Alice Noble Trail, Wooster, OH 44691, USA",40.83568770000001,-81.95606819999999,Wooster,OH,44691,(330) 263-5203,https://www.woosteroh.com/parks/oak-hill-park,https://maps.google.com/?cid=15052999346407240552,,,
Community Action Wayne/Medina,point_of_interest,"88 N Main St, Rittman, OH 44270, USA",40.9752084,-81.7811795,Rittman,OH,44270,(330) 927-1871,https://www.cawm.org/,https://maps.google.com/?cid=1259190994228211986,,,
Wayne County Probation Department,point_of_interest,"215 N Grant St, Wooster, OH 44691, USA",40.7991569,-81.9428677,Wooster,OH,44691,(330) 287-5672,https://www.waynemunicipalcourt.org/adult-probation/,https://maps.google.com/?cid=2248371768198855314,,,
Wayne County Job and Family Services,point_of_interest,"356 W North St, Wooster, OH 44691, USA",40.7984214,-81.94497860000001,Wooster,OH,44691,(330) 287-5800,https://www.waynecountydjfs.com/,https://maps.google.com/?cid=2134530711172689576,,,
